"DT_GERACAO";"HH_GERACAO";"CD_UF_TSE";"CD_UF_IBGE";"SG_UF";"NM_UF";"CD_MUNICIPIO_TSE";"NM_MUNICIPIO_TSE";"CD_MUNICIPIO_IBGE";"NM_MUNICIPIO_IBGE"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33472";"Aurelino Leal";2902401;"Aurelino Leal"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33499";"Baianópolis";2902500;"Baianópolis"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33510";"Baixa Grande";2902609;"Baixa Grande"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33529";"Banzaê";2902658;"Banzaê"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33537";"Barra";2902708;"Barra"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33553";"Barra Da Estiva";2902807;"Barra Da Estiva"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33570";"Barra Do Choça";2902906;"Barra Do Choça"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33596";"Barra Do Mendes";2903003;"Barra Do Mendes"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33618";"Barra Do Rocha";2903102;"Barra Do Rocha"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33634";"Barreiras";2903201;"Barreiras"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33650";"Barro Preto";2903300;"Barro Preto"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33677";"Belmonte";2903409;"Belmonte"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33693";"Belo Campo";2903508;"Belo Campo"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33715";"Biritinga";2903607;"Biritinga"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33731";"Boa Nova";2903706;"Boa Nova"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33758";"Boa Vista Do Tupim";2903805;"Boa Vista Do Tupim"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33774";"Bom Jesus Da Lapa";2903904;"Bom Jesus Da Lapa"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33782";"Bom Jesus Da Serra";2903953;"Bom Jesus Da Serra"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33790";"Boninal";2904001;"Boninal"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33804";"Bonito";2904050;"Bonito"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33812";"Boquira";2904100;"Boquira"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33839";"Botuporã";2904209;"Botuporã"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33855";"Brejões";2904308;"Brejões"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33871";"Brejolândia";2904407;"Brejolândia"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33898";"Brotas De Macaúbas";2904506;"Brotas De Macaúbas"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33910";"Brumado";2904605;"Brumado"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33936";"Buerarema";2904704;"Buerarema"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33952";"Caatiba";2904803;"Caatiba"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33960";"Cabaceiras Do Paraguaçu";2904852;"Cabaceiras Do Paraguaçu"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33979";"Cachoeira";2904902;"Cachoeira"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"33995";"Caculé";2905008;"Caculé"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34010";"Caem";2905107;"Caém"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34029";"Caetanos";2905156;"Caetanos"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34037";"Caetité";2905206;"Caetité"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34053";"Cafarnaum";2905305;"Cafarnaum"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34070";"Cairu";2905404;"Cairu"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34096";"Caldeirão Grande";2905503;"Caldeirão Grande"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34118";"Camacan";2905602;"Camacan"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34134";"Camaçari";2905701;"Camaçari"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34150";"Camamu";2905800;"Camamu"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34177";"Campo Alegre De Lourdes";2905909;"Campo Alegre De Lourdes"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34193";"Campo Formoso";2906006;"Campo Formoso"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34215";"Canápolis";2906105;"Canápolis"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34231";"Canarana";2906204;"Canarana"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34258";"Canavieiras";2906303;"Canavieiras"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34274";"Candeal";2906402;"Candeal"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34290";"Candeias";2906501;"Candeias"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34312";"Candiba";2906600;"Candiba"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34339";"Cândido Sales";2906709;"Cândido Sales"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34355";"Cansanção";2906808;"Cansanção"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34363";"Caraíbas";2906899;"Caraíbas"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34371";"Caravelas";2906907;"Caravelas"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34398";"Cardeal Da Silva";2907004;"Cardeal Da Silva"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34410";"Carinhanha";2907103;"Carinhanha"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34436";"Casa Nova";2907202;"Casa Nova"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34452";"Castro Alves";2907301;"Castro Alves"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34479";"Catolândia";2907400;"Catolândia"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34495";"Catu";2907509;"Catu"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34509";"Caturama";2907558;"Caturama"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34517";"Central";2907608;"Central"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34533";"Chorrochó";2907707;"Chorrochó"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34550";"Cícero Dantas";2907806;"Cícero Dantas"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34576";"Cipó";2907905;"Cipó"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34592";"Coaraci";2908002;"Coaraci"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34614";"Cocos";2908101;"Cocos"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34630";"Conceição Da Feira";2908200;"Conceição Da Feira"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34657";"Conceição Do Almeida";2908309;"Conceição Do Almeida"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34673";"Conceição Do Coité";2908408;"Conceição Do Coité"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34690";"Conceição Do Jacuípe";2908507;"Conceição Do Jacuípe"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34711";"Conde";2908606;"Conde"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34738";"Condeúba";2908705;"Condeúba"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34754";"Contendas Do Sincorá";2908804;"Contendas Do Sincorá"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34770";"Coração De Maria";2908903;"Coração De Maria"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34797";"Cordeiros";2909000;"Cordeiros"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34819";"Coribe";2909109;"Coribe"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34835";"Coronel João Sá";2909208;"Coronel João Sá"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34851";"Correntina";2909307;"Correntina"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34878";"Cotegipe";2909406;"Cotegipe"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34894";"Cravolândia";2909505;"Cravolândia"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34916";"Crisópolis";2909604;"Crisópolis"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34932";"Cristópolis";2909703;"Cristópolis"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34959";"Cruz Das Almas";2909802;"Cruz Das Almas"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34975";"Curaçá";2909901;"Curaçá"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"34991";"Dário Meira";2910008;"Dário Meira"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35017";"Dom Basílio";2910107;"Dom Basílio"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35033";"Dom Macedo Costa";2910206;"Dom Macedo Costa"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35050";"Elísio Medrado";2910305;"Elísio Medrado"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35076";"Encruzilhada";2910404;"Encruzilhada"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35092";"Entre Rios";2910503;"Entre Rios"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35114";"Esplanada";2910602;"Esplanada"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35130";"Euclides Da Cunha";2910701;"Euclides Da Cunha"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35149";"Feira Da Mata";2910776;"Feira Da Mata"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35157";"Feira De Santana";2910800;"Feira De Santana"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35173";"Firmino Alves";2910909;"Firmino Alves"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35190";"Floresta Azul";2911006;"Floresta Azul"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35211";"Formosa Do Rio Preto";2911105;"Formosa Do Rio Preto"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35238";"Gandu";2911204;"Gandu"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35254";"Gentio Do Ouro";2911303;"Gentio Do Ouro"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35270";"Glória";2911402;"Glória"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35297";"Gongogi";2911501;"Gongogi"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35319";"Governador Mangabeira";2911600;"Governador Mangabeira"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35335";"Guanambi";2911709;"Guanambi"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35351";"Guaratinga";2911808;"Guaratinga"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35378";"Iaçu";2911907;"Iaçu"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35394";"Ibiassucê";2912004;"Ibiassucê"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35416";"Ibicaraí";2912103;"Ibicaraí"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35432";"Ibicoara";2912202;"Ibicoara"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35459";"Ibicuí";2912301;"Ibicuí"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35475";"Ibipeba";2912400;"Ibipeba"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35491";"Santa Rita De Cássia";2928406;"Santa Rita De Cássia"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35513";"Ibipitanga";2912509;"Ibipitanga"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35530";"Ibiquera";2912608;"Ibiquera"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35556";"Ibirapitanga";2912707;"Ibirapitanga"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35572";"Ibirapuã";2912806;"Ibirapuã"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35599";"Ibirataia";2912905;"Ibirataia"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35610";"Ibitiara";2913002;"Ibitiara"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35637";"Ibititá";2913101;"Ibititá"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35653";"Ibotirama";2913200;"Ibotirama"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35670";"Ichu";2913309;"Ichu"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35696";"Igaporã";2913408;"Igaporã"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35700";"Igrapiúna";2913457;"Igrapiúna"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35718";"Iguaí";2913507;"Iguaí"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35734";"Ilhéus";2913606;"Ilhéus"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35750";"Inhambupe";2913705;"Inhambupe"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35777";"Ipecaetá";2913804;"Ipecaetá"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35793";"Ipiaú";2913903;"Ipiaú"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35815";"Ipirá";2914000;"Ipirá"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35831";"Ipupiara";2914109;"Ipupiara"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35858";"Irajuba";2914208;"Irajuba"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35874";"Iramaia";2914307;"Iramaia"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35890";"Iraquara";2914406;"Iraquara"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35912";"Irará";2914505;"Irará"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35939";"Irecê";2914604;"Irecê"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35947";"Itabela";2914653;"Itabela"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35955";"Itaberaba";2914703;"Itaberaba"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35971";"Itabuna";2914802;"Itabuna"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"35998";"Itacaré";2914901;"Itacaré"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36013";"Itaeté";2915007;"Itaeté"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36030";"Itagi";2915106;"Itagi"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36056";"Itagibá";2915205;"Itagibá"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36072";"Itagimirim";2915304;"Itagimirim"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36080";"Itaguaçu Da Bahia";2915353;"Itaguaçu Da Bahia"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36099";"Itaju Do Colônia";2915403;"Itaju Do Colônia"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36110";"Itajuípe";2915502;"Itajuípe"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36137";"Itamaraju";2915601;"Itamaraju"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36153";"Itamari";2915700;"Itamari"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36170";"Itambé";2915809;"Itambé"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36196";"Itanagra";2915908;"Itanagra"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36218";"Itanhém";2916005;"Itanhém"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36234";"Itaparica";2916104;"Itaparica"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36250";"Itapé";2916203;"Itapé"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36277";"Itapebi";2916302;"Itapebi"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36293";"Itapetinga";2916401;"Itapetinga"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36315";"Itapicuru";2916500;"Itapicuru"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36331";"Itapitanga";2916609;"Itapitanga"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36358";"Itaquara";2916708;"Itaquara"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36374";"Itarantim";2916807;"Itarantim"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36382";"Itatim";2916856;"Itatim"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36390";"Itiruçu";2916906;"Itiruçu"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36412";"Itiúba";2917003;"Itiúba"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36439";"Itororó";2917102;"Itororó"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36455";"Ituaçu";2917201;"Ituaçu"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36471";"Ituberá";2917300;"Ituberá"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36498";"Jacaraci";2917409;"Jacaraci"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36510";"Jacobina";2917508;"Jacobina"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36536";"Jaguaquara";2917607;"Jaguaquara"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36552";"Jaguarari";2917706;"Jaguarari"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36579";"Jaguaripe";2917805;"Jaguaripe"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36595";"Jandaíra";2917904;"Jandaíra"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36617";"Jequié";2918001;"Jequié"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36633";"Jeremoabo";2918100;"Jeremoabo"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36650";"Jiquiriçá";2918209;"Jiquiriçá"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36676";"Jitaúna";2918308;"Jitaúna"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36692";"Juazeiro";2918407;"Juazeiro"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36706";"Jucuruçu";2918456;"Jucuruçu"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36714";"Jussara";2918506;"Jussara"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36730";"Jussiape";2918605;"Jussiape"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36757";"Lafaiete Coutinho";2918704;"Lafaiete Coutinho"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36765";"Lagoa Real";2918753;"Lagoa Real"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36773";"Laje";2918803;"Laje"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36790";"Lajedão";2918902;"Lajedão"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36811";"Lajedinho";2919009;"Lajedinho"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36820";"Lajedo Do Tabocal";2919058;"Lajedo Do Tabocal"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36838";"Lamarão";2919108;"Lamarão"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36854";"Lauro De Freitas";2919207;"Lauro De Freitas"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36870";"Lençóis";2919306;"Lençóis"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36897";"Licínio De Almeida";2919405;"Licínio De Almeida"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36919";"Livramento De Nossa Senhora";2919504;"Livramento De Nossa Senhora"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36935";"Macajuba";2919603;"Macajuba"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36951";"Macarani";2919702;"Macarani"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36978";"Macaúbas";2919801;"Macaúbas"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"36994";"Macururé";2919900;"Macururé"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37010";"Maiquinique";2920007;"Maiquinique"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37036";"Mairi";2920106;"Mairi"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37052";"Malhada";2920205;"Malhada"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37079";"Malhada De Pedras";2920304;"Malhada De Pedras"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37095";"Manoel Vitorino";2920403;"Manoel Vitorino"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37117";"Maracás";2920502;"Maracás"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37133";"Maragogipe";2920601;"Maragogipe"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37150";"Maraú";2920700;"Maraú"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37176";"Marcionílio Souza";2920809;"Marcionílio Souza"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37192";"Mascote";2920908;"Mascote"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37214";"Mata De São João";2921005;"Mata De São João"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37222";"Matina";2921054;"Matina"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37230";"Medeiros Neto";2921104;"Medeiros Neto"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37257";"Miguel Calmon";2921203;"Miguel Calmon"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37273";"Milagres";2921302;"Milagres"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37290";"Mirangaba";2921401;"Mirangaba"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37303";"Mirante";2921450;"Mirante"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37311";"Monte Santo";2921500;"Monte Santo"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37338";"Morpará";2921609;"Morpará"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37354";"Morro Do Chapéu";2921708;"Morro Do Chapéu"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37370";"Mortugaba";2921807;"Mortugaba"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37397";"Mucugê";2921906;"Mucugê"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37419";"Mucuri";2922003;"Mucuri"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37427";"Mulungu Do Morro";2922052;"Mulungu Do Morro"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37435";"Mundo Novo";2922102;"Mundo Novo"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37451";"Muniz Ferreira";2922201;"Muniz Ferreira"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37460";"Muquém Do São Francisco";2922250;"Muquém De São Francisco"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37478";"Muritiba";2922300;"Muritiba"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37494";"Mutuípe";2922409;"Mutuípe"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37516";"Nazaré";2922508;"Nazaré"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37532";"Nilo Peçanha";2922607;"Nilo Peçanha"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37559";"Nova Canaã";2922706;"Nova Canaã"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37567";"Nova Fátima";2922730;"Nova Fátima"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37575";"Nova Itarana";2922805;"Nova Itarana"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37583";"Nova Redenção";2922854;"Nova Redenção"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37591";"Nova Soure";2922904;"Nova Soure"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37613";"Nova Viçosa";2923001;"Nova Viçosa"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37621";"Novo Triunfo";2923050;"Novo Triunfo"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37630";"Olindina";2923100;"Olindina"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37656";"Oliveira Dos Brejinhos";2923209;"Oliveira Dos Brejinhos"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37672";"Ouriçangas";2923308;"Ouriçangas"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37680";"Ourolândia";2923357;"Ourolândia"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37699";"Palmas De Monte Alto";2923407;"Palmas De Monte Alto"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37710";"Palmeiras";2923506;"Palmeiras"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37737";"Paramirim";2923605;"Paramirim"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37753";"Paratinga";2923704;"Paratinga"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37770";"Paripiranga";2923803;"Paripiranga"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37796";"Pau Brasil";2923902;"Pau Brasil"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37818";"Paulo Afonso";2924009;"Paulo Afonso"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37834";"Pedrão";2924108;"Pedrão"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37850";"Pedro Alexandre";2924207;"Pedro Alexandre"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37877";"Piatã";2924306;"Piatã"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37893";"Pilão Arcado";2924405;"Pilão Arcado"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37915";"Pindaí";2924504;"Pindaí"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37931";"Pindobaçu";2924603;"Pindobaçu"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37940";"Piraí Do Norte";2924678;"Piraí Do Norte"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37958";"Piripá";2924702;"Piripá"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37974";"Piritiba";2924801;"Piritiba"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"37990";"Planaltino";2924900;"Planaltino"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"38016";"Planalto";2925006;"Planalto"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"38032";"Poções";2925105;"Poções"
"09/08/2026";"09:00:14";5;29;"BA";"Bahia";"38059";"Pojuca";2925204;"Pojuca"
